Date,Investment_Value,return,return/100,spyv,spyg,label,true label,,,,tp,fp,tn,fn,tpr,tnr
4/7/14,1155.971245,-0.952554387,-0.009525544,-0.009525747,-0.0146856,value,value,,,,,,,,,
4/8/14,1157.206151,0.106828428,0.001068284,0.001068388,0.005677985,value,growth,,,,,,,,,
4/9/14,1166.964978,0.843309308,0.008433093,0.008433196,0.014820128,value,growth,,,,,,,,,
4/10/14,1137.886046,-2.491842773,-0.024918428,-0.013761074,-0.024918822,growth,value,,,,,,,,,
4/11/14,1126.524432,-0.998484323,-0.009984843,-0.00869362,-0.009984741,growth,value,,,,,,,,,
4/14/14,1132.622577,0.541323828,0.005413238,0.005413449,0.006483781,value,growth,,,,,,,,,
4/15/14,1139.697524,0.624651809,0.006246518,0.006245889,0.007991854,value,growth,,,,,,,,,
4/16/14,1151.528225,1.038056135,0.010380561,0.010381085,0.011834171,value,growth,,,,,,,,,
4/17/14,1153.235734,0.148281999,0.00148282,0.001482717,0.002222846,value,growth,,,,,,,,,
4/21/14,1154.821498,0.137505631,0.001375056,0.001374851,0.004667443,value,growth,,,,,,,,,
4/22/14,1157.260543,0.21120536,0.002112054,0.002112669,0.005459482,value,growth,,,,,,,,,
4/23/14,1157.748588,0.042172512,0.000421725,0.000421316,-0.003350458,value,value,,,,,,,,,
4/24/14,1157.870926,0.010566814,0.000105668,0.000105361,0.00185521,value,growth,,,,,,,,,
4/25/14,1145.27768,-1.087620842,-0.010876208,-0.002317499,-0.010876407,growth,value,,,,,,,,,
4/28/14,1151.306564,0.526412418,0.005264124,0.002217287,0.005264023,growth,growth,,,,,,,,,
4/29/14,1154.702698,0.294980845,0.002949808,0.002949911,0.004654271,value,growth,,,,,,,,,
4/30/14,1156.886389,0.189112883,0.001891129,0.001891027,0.001968941,value,growth,,,,,,,,,
5/1/14,1158.357383,0.127151123,0.001271511,-0.000105158,0.001271912,growth,growth,,,,,,,,,
5/2/14,1159.026238,0.057741671,0.000577417,-0.003459905,0.000577216,growth,growth,,,,,,,,,
5/5/14,1162.235722,0.27691208,0.002769121,-0.001052384,0.002769021,growth,growth,,,,,,,,,
5/6/14,1155.148016,-0.609833807,-0.006098338,-0.006214493,-0.006098638,growth,growth,,,,,,,,,
5/7/14,1166.044261,0.943277006,0.00943277,0.009433082,-0.000231167,value,value,,,,,,,,,
5/8/14,1163.74857,-0.196878565,-0.001968786,-0.002310261,-0.001968686,growth,growth,,,,,,,,,
5/9/14,1164.606203,0.073695733,0.000736957,0.000736855,0.004409396,value,growth,,,,,,,,,
5/12/14,1173.915065,0.79931415,0.007993142,0.007992323,0.011435365,value,growth,,,,,,,,,
5/13/14,1174.159679,0.020837394,0.000208374,0.000209184,-0.000114125,value,value,,,,,,,,,
5/14/14,1168.392805,-0.491148974,-0.00491149,-0.001877911,-0.00491149,growth,value,,,,,,,,,
5/15/14,1157.395588,-0.941226047,-0.00941226,-0.011077409,-0.009412162,growth,growth,,,,,,,,,
5/16/14,1160.819789,0.295853981,0.00295854,0.002958951,0.005446095,value,growth,,,,,,,,,
5/19/14,1162.043329,0.105403066,0.001054031,0.001053621,0.005416396,value,growth,,,,,,,,,
5/20/14,1153.917842,-0.699241301,-0.006992413,-0.00484172,-0.006992314,growth,value,,,,,,,,,
5/21/14,1160.9965,0.613445586,0.006134456,0.00613425,0.009119251,value,growth,,,,,,,,,
5/22/14,1163.192879,0.189180547,0.001891805,0.001892316,0.005147906,value,growth,,,,,,,,,
5/23/14,1165.512142,0.199387656,0.001993877,0.00199357,0.00534859,value,growth,,,,,,,,,
5/27/14,1170.637818,0.43977882,0.004397788,0.004397585,0.00611274,value,growth,,,,,,,,,
5/28/14,1170.881807,0.020842442,0.000208424,0.000208728,-0.001800243,value,value,,,,,,,,,
5/29/14,1176.373763,0.469044443,0.004690444,0.004690646,0.00631241,value,growth,,,,,,,,,
5/30/14,1179.913211,0.300877803,0.003008778,0.003008072,0.002128149,value,value,,,,,,,,,
6/2/14,1179.649303,-0.022366751,-0.000223668,-0.001551147,-0.000223861,growth,growth,,,,,,,,,
6/3/14,1182.704592,0.25899984,0.002589998,0.002589898,0.000335431,value,value,,,,,,,,,
6/4/14,1183.193458,0.041334527,0.000413345,0.000413145,0.002011814,value,growth,,,,,,,,,
6/5/14,1189.425898,0.526747332,0.005267473,0.005267374,0.007138036,value,growth,,,,,,,,,
6/6/14,1196.88062,0.626749596,0.006267496,0.006267797,0.003654145,value,value,,,,,,,,,
6/9/14,1197.613799,0.061257519,0.000612575,0.000612179,0.001655032,value,growth,,,,,,,,,
6/10/14,1196.558478,-0.088118689,-0.000881187,-0.000101753,-0.000880996,growth,value,,,,,,,,,
6/11/14,1193.260569,-0.275616159,-0.002756162,-0.003776132,-0.002756352,growth,growth,,,,,,,,,
6/12/14,1183.498101,-0.818133778,-0.008181338,-0.005736543,-0.008181434,growth,value,,,,,,,,,
6/13/14,1188.740929,0.442994174,0.004429942,0.004430144,0.001226253,value,value,,,,,,,,,
6/16/14,1189.35042,0.051271954,0.00051272,0.000513218,0.002004006,value,growth,,,,,,,,,
6/17/14,1192.389963,0.25556331,0.002555633,0.003485462,0.002555441,growth,value,,,,,,,,,
6/18/14,1202.257208,0.827518286,0.008275183,0.008275681,0.007868852,value,value,,,,,,,,,
6/19/14,1203.59772,0.111499578,0.001114996,0.0011147,-0.000879922,value,value,,,,,,,,,
6/20/14,1206.176839,0.214284174,0.002142842,0.002421897,0.002143224,growth,value,,,,,,,,,
6/23/14,1206.789024,0.050754195,0.000507542,0.000507836,-0.001543278,value,value,,,,,,,,,
6/24/14,1201.060282,-0.474709518,-0.004747095,-0.006494162,-0.00474681,growth,growth,,,,,,,,,
6/25/14,1203.268119,0.183824001,0.00183824,0.001838043,0.007653781,value,growth,,,,,,,,,
6/26/14,1201.546273,-0.143097417,-0.001430974,-0.001630884,-0.001431259,growth,growth,,,,,,,,,
6/27/14,1202.404917,0.071461563,0.000714616,0.000714616,0.002976664,value,growth,,,,,,,,,
6/30/14,1201.480202,-0.076905453,-0.000769055,-0.001530493,-0.000769529,growth,growth,,,,,,,,,
7/1/14,1207.373753,0.490524171,0.004905242,0.004905441,0.010009963,value,growth,,,,,,,,,
7/2/14,1208.724536,0.111877805,0.001118778,0.001118778,-0.000108806,value,value,,,,,,,,,
7/3/14,1215.438978,0.555498079,0.005554981,0.004875942,0.00555498,growth,growth,,,,,,,,,
7/7/14,1210.567788,-0.400776205,-0.004007762,-0.00353771,-0.004007949,growth,value,,,,,,,,,
7/8/14,1201.220227,-0.772163318,-0.007721633,-0.003753847,-0.007721634,growth,value,,,,,,,,,
7/9/14,1206.113075,0.407323103,0.004073231,0.004073231,0.005261191,value,growth,,,,,,,,,
7/10/14,1200.326876,-0.479739349,-0.004797393,-0.003853975,-0.004797393,growth,value,,,,,,,,,
7/11/14,1202.562417,0.186244331,0.001862443,-0.001018076,0.001862348,growth,growth,,,,,,,,,
7/14/14,1208.322549,0.478988205,0.004789882,0.004789883,0.00677969,value,growth,,,,,,,,,
7/15/14,1208.812649,0.040560413,0.000405604,0.000405604,-0.00347581,value,value,,,,,,,,,
7/16/14,1214.940742,0.506951367,0.005069514,0.005069808,0.00250699,value,value,,,,,,,,,
7/17/14,1201.335439,-1.119832582,-0.011198326,-0.009381628,-0.011197763,growth,value,,,,,,,,,
7/18/14,1209.409217,0.672066895,0.006720669,0.006721062,0.010774579,value,growth,,,,,,,,,
7/21/14,1207.207278,-0.182067357,-0.001820674,-0.001821064,-0.002392842,value,value,,,,,,,,,
7/22/14,1213.525963,0.523413457,0.005234135,0.004053615,0.005234039,growth,growth,,,,,,,,,
7/23/14,1214.750819,0.100933666,0.001009337,0.001009337,0.003145428,value,growth,,,,,,,,,
7/24/14,1213.962991,-0.0648551,-0.000648551,0.000907351,-0.000648644,growth,value,,,,,,,,,
7/25/14,1207.2643,-0.551803625,-0.005518036,-0.004533127,-0.005518596,growth,value,,,,,,,,,
7/28/14,1209.463223,0.182141032,0.00182141,0.001821703,0.000435362,value,value,,,,,,,,,
7/29/14,1205.517035,-0.326275978,-0.00326276,-0.003939554,-0.003262948,growth,growth,,,,,,,,,
7/30/14,1206.437934,0.076390322,0.000763903,-0.002535173,0.000764375,growth,growth,,,,,,,,,
7/31/14,1181.577654,-2.060634806,-0.020606348,-0.018910535,-0.020606438,growth,value,,,,,,,,,
8/1/14,1178.815867,-0.233737189,-0.002337372,-0.001243167,-0.00233766,growth,value,,,,,,,,,
8/4/14,1185.66475,0.580996785,0.005809968,0.005810068,0.007587279,value,growth,,,,,,,,,
8/5/14,1175.422918,-0.863805045,-0.00863805,-0.011450109,-0.008637956,growth,growth,,,,,,,,,
8/6/14,1177.016735,0.135595243,0.001355952,0.001356356,-0.00100509,value,value,,,,,,,,,
8/7/14,1171.225873,-0.491994885,-0.004919949,-0.004793445,-0.004919949,growth,value,,,,,,,,,
8/8/14,1184.83934,1.16232638,0.011623264,0.011622858,0.01090011,value,value,,,,,,,,,
8/11/14,1187.414516,0.217343825,0.002173438,0.002173739,0.004112805,value,growth,,,,,,,,,
8/12/14,1184.653882,-0.232491136,-0.002324911,-0.001446315,-0.002324816,growth,value,,,,,,,,,
8/13/14,1190.167696,0.465436742,0.004654367,0.004654869,0.007878623,value,growth,,,,,,,,,
8/14/14,1194.456587,0.360360181,0.003603602,0.003603403,0.004183403,value,growth,,,,,,,,,
8/15/14,1197.992705,0.296044052,0.002960441,-0.00020526,0.002960441,growth,growth,,,,,,,,,
8/18/14,1205.245156,0.605383592,0.006053836,0.006054035,0.008198523,value,growth,,,,,,,,,
8/19/14,1211.022261,0.479330267,0.004793303,0.004793302,0.007480984,value,growth,,,,,,,,,
8/20/14,1214.710093,0.304522226,0.003045222,0.003045124,0.002475238,value,value,,,,,,,,,
8/21/14,1221.716356,0.576784821,0.005767848,0.005768044,0.00021469,value,value,,,,,,,,,
8/22/14,1222.240712,0.0429196,0.000429196,-0.003622221,0.000429381,growth,growth,,,,,,,,,
8/25/14,1226.807387,0.373631427,0.003736314,0.003736315,0.004506154,value,growth,,,,,,,,,
8/26/14,1228.411969,0.130793284,0.001307933,0.001307836,0.001174652,value,value,,,,,,,,,
8/27/14,1229.028868,0.050219248,0.000502192,0.000502387,-0.00223997,value,value,,,,,,,,,
8/28/14,1228.503404,-0.042754403,-0.000427544,-0.001003978,-0.000427636,growth,growth,,,,,,,,,
8/29/14,1230.867935,0.192472487,0.001924725,0.002412532,0.001925002,growth,value,,,,,,,,,
9/2/14,1232.050938,0.096111291,0.000961113,-0.000702079,0.000960928,growth,growth,,,,,,,,,
9/3/14,1234.522984,0.200644757,0.002006448,0.002006836,-0.002346415,value,value,,,,,,,,,
9/4/14,1232.015371,-0.203124052,-0.002031241,-0.002303108,-0.002031333,growth,growth,,,,,,,,,
9/5/14,1237.704357,0.461762621,0.004617626,0.004617335,0.004713441,value,growth,,,,,,,,,
9/8/14,1236.648489,-0.0853086,-0.000853086,-0.003697115,-0.000852718,growth,growth,,,,,,,,,
9/9/14,1227.939114,-0.704272463,-0.007042725,-0.003510455,-0.007042999,growth,value,,,,,,,,,
9/10/14,1236.516648,0.698530862,0.006985309,-0.00120748,0.006985494,growth,growth,,,,,,,,,
9/11/14,1239.50748,0.241875632,0.002418756,0.002418659,-0.002561531,value,value,,,,,,,,,
9/12/14,1235.529064,-0.320967552,-0.003209676,-0.006031474,-0.003209768,growth,growth,,,,,,,,,
9/15/14,1239.777734,0.343874548,0.003438745,0.003438549,-0.003756957,value,value,,,,,,,,,
9/16/14,1247.524549,0.624855166,0.006248552,0.006248551,0.008619914,value,growth,,,,,,,,,
9/17/14,1248.774378,0.10018471,0.001001847,0.00100146,0.004700071,value,growth,,,,,,,,,
9/18/14,1255.396733,0.530308396,0.005303084,0.005303569,0.001913816,value,value,,,,,,,,,
9/19/14,1257.281894,0.150164529,0.001501645,-5.03E-05,0.001501645,growth,growth,,,,,,,,,
9/22/14,1243.780108,-1.073886888,-0.010738869,-0.007606581,-0.010738959,growth,value,,,,,,,,,
9/23/14,1240.036476,-0.300988243,-0.003009882,-0.006858549,-0.00300979,growth,growth,,,,,,,,,
9/24/14,1247.970472,0.639819507,0.006398195,0.006397706,0.007331172,value,growth,,,,,,,,,
9/25/14,1227.669886,-1.626687964,-0.01626688,-0.013723346,-0.016267151,growth,value,,,,,,,,,
9/26/14,1233.698793,0.491085377,0.004910854,0.004911148,0.009464621,value,growth,,,,,,,,,
9/29/14,1230.773659,-0.237102772,-0.002371028,-0.002647335,-0.002371028,growth,growth,,,,,,,,,
9/30/14,1229.842779,-0.075633767,-0.000756338,-0.001633438,-0.000756152,growth,growth,,,,,,,,,
10/1/14,1212.159825,-1.437822287,-0.014378223,-0.013394663,-0.014378499,growth,value,,,,,,,,,
10/2/14,1212.411004,0.020721573,0.000207216,0.000207514,-0.000218889,value,value,,,,,,,,,
10/3/14,1225.35032,1.067238418,0.010672384,0.010672285,0.01119014,value,growth,,,,,,,,,
10/6/14,1222.425551,-0.238688374,-0.002386884,-0.000204887,-0.00238707,growth,value,,,,,,,,,
10/7/14,1203.68026,-1.533450513,-0.015334505,-0.015586494,-0.015334599,growth,growth,,,,,,,,,
10/8/14,1218.350471,1.218779742,0.012187797,0.012187295,0.018445136,value,growth,,,,,,,,,
10/9/14,1195.095848,-1.908697367,-0.019086974,-0.016671565,-0.019086972,growth,value,,,,,,,,,
10/10/14,1178.051872,-1.426159747,-0.014261597,-0.004709729,-0.014261977,growth,value,,,,,,,,,
10/13/14,1155.721535,-1.895530905,-0.018955309,-0.017034446,-0.018954542,growth,value,,,,,,,,,
10/14/14,1156.382486,0.057189513,0.000571895,-0.001925813,0.000571403,growth,growth,,,,,,,,,
10/15/14,1151.361847,-0.434167687,-0.004341677,-0.006966623,-0.004341972,growth,growth,,,,,,,,,
10/16/14,1150.833473,-0.045891274,-0.000458913,-0.001295343,-0.000458814,growth,growth,,,,,,,,,
10/17/14,1165.763723,1.29734235,0.012973424,0.014589611,0.012973722,growth,value,,,,,,,,,
10/20/14,1173.090502,0.628496099,0.006284961,0.006284859,0.010880765,value,growth,,,,,,,,,
10/21/14,1192.834408,1.683067577,0.016830676,0.016830677,0.020629795,value,growth,,,,,,,,,
10/22/14,1188.984987,-0.322712125,-0.003227121,-0.003226722,-0.007579969,value,value,,,,,,,,,
10/23/14,1197.056369,0.678846467,0.006788465,0.006788362,0.015054446,value,growth,,,,,,,,,
10/24/14,1205.128348,0.674319024,0.00674319,0.006742492,0.00763335,value,growth,,,,,,,,,
10/27/14,1203.95446,-0.097407702,-0.000974077,-0.001751566,-0.000973798,growth,growth,,,,,,,,,
10/28/14,1218.171085,1.180827426,0.011808274,0.009599519,0.011807805,growth,growth,,,,,,,,,
10/29/14,1216.475519,-0.139189469,-0.001391895,-0.000204517,-0.001391803,growth,value,,,,,,,,,
10/30/14,1223.19292,0.552201938,0.005522019,0.00552202,0.007183412,value,growth,,,,,,,,,
10/31/14,1236.005799,1.047494511,0.010474945,0.010474848,0.011709828,value,growth,,,,,,,,,
11/3/14,1236.916565,0.073686243,0.000736862,-0.000100422,0.000736228,growth,growth,,,,,,,,,
11/4/14,1233.014976,-0.315428643,-0.003154286,-0.002617224,-0.003154106,growth,value,,,,,,,,,
11/5/14,1242.34746,0.75688325,0.007568833,0.007569026,0.004535462,value,value,,,,,,,,,
11/6/14,1247.043911,0.378030396,0.003780304,0.004907883,0.00377967,growth,value,,,,,,,,,
11/7/14,1248.286973,0.099680685,0.000996807,0.000996616,-0.001464192,value,value,,,,,,,,,
11/10/14,1252.636854,0.348468039,0.00348468,0.003485255,0.003980282,value,growth,,,,,,,,,
11/11/14,1254.596944,0.156477099,0.001564771,-0.000496369,0.00156549,growth,growth,,,,,,,,,
11/12/14,1256.034816,0.114608248,0.001146082,-0.000893411,0.001145813,growth,growth,,,,,,,,,
11/13/14,1256.819211,0.062450167,0.000624502,-0.000795161,0.000624681,growth,growth,,,,,,,,,
11/14/14,1257.341655,0.041568681,0.000415687,0.001292962,0.000416045,growth,value,,,,,,,,,
11/17/14,1255.381565,-0.155891583,-0.001558916,0.004270354,-0.001559184,growth,value,,,,,,,,,
11/18/14,1259.478095,0.326317507,0.003263175,0.003263461,0.00749559,value,growth,,,,,,,,,
11/19/14,1257.13513,-0.18602665,-0.001860266,-0.001084061,-0.00186,growth,value,,,,,,,,,
11/20/14,1258.696994,0.124239993,0.0012424,0.001874906,0.001242489,growth,value,,,,,,,,,
11/21/14,1266.011316,0.58110268,0.005811027,0.005810932,0.004549576,value,value,,,,,,,,,
11/24/14,1272.39693,0.504388397,0.005043884,0.000979241,0.005043883,growth,growth,,,,,,,,,
11/25/14,1272.788083,0.030741413,0.000307414,-0.002054177,0.000307238,growth,growth,,,,,,,,,
11/26/14,1274.909537,0.166677713,0.001666777,0.001666494,0.003480871,value,growth,,,,,,,,,
11/28/14,1274.129541,-0.061180488,-0.000611805,-0.005089098,-0.00061198,growth,growth,,,,,,,,,
12/1/14,1262.421991,-0.918866547,-0.009188665,-0.00137731,-0.009188315,growth,value,,,,,,,,,
12/2/14,1270.007314,0.600854788,0.006008548,0.006008738,0.005048991,value,value,,,,,,,,,
12/3/14,1274.304076,0.338325729,0.003383257,0.004406292,0.003383257,growth,value,,,,,,,,,
12/4/14,1274.824532,0.040842393,0.000408424,-0.002339807,0.000408512,growth,growth,,,,,,,,,
12/5/14,1275.215238,0.030647854,0.000306479,0.000390929,0.000306478,growth,value,,,,,,,,,
12/8/14,1266.622164,-0.673852896,-0.006738529,-0.004297885,-0.006738704,growth,value,,,,,,,,,
12/9/14,1267.533438,0.071945265,0.000719453,-0.004218274,0.00071963,growth,growth,,,,,,,,,
12/10/14,1247.09144,-1.612738408,-0.016127384,-0.013594597,-0.016127646,growth,value,,,,,,,,,
12/11/14,1252.446867,0.429433378,0.004294334,0.004294333,0.004802825,value,growth,,,,,,,,,
12/12/14,1234.227905,-1.454669403,-0.014546694,-0.017601243,-0.01454705,growth,growth,,,,,,,,,
12/15/14,1228.111466,-0.495568052,-0.004955681,-0.005567416,-0.0049555,growth,growth,,,,,,,,,
12/16/14,1212.754966,-1.25041582,-0.012504158,-0.004682432,-0.012503886,growth,value,,,,,,,,,
12/17/14,1236.700306,1.974458194,0.019744582,0.018408977,0.019744486,growth,growth,,,,,,,,,
12/18/14,1265.761137,2.34986852,0.023498685,0.023498488,0.023571294,value,growth,,,,,,,,,
12/19/14,1275.533555,0.772058598,0.007720586,0.007720492,0.006999041,value,value,,,,,,,,,
12/22/14,1276.657994,0.088154472,0.000881545,0.000881545,0.003075017,value,growth,,,,,,,,,
12/23/14,1286.030394,0.734135498,0.007341355,0.007341729,-0.002248065,value,value,,,,,,,,,
12/24/14,1288.401234,0.184353375,0.001843534,-0.000971818,0.001843622,growth,growth,,,,,,,,,
12/26/14,1289.77905,0.106939928,0.001069399,0.001069771,0.003374045,value,growth,,,,,,,,,
12/29/14,1291.90976,0.165199622,0.001651996,0.001652089,0.001732043,value,growth,,,,,,,,,
12/30/14,1282.579243,-0.722226697,-0.007222267,-0.00310413,-0.007221918,growth,value,,,,,,,,,
12/31/14,1272.592243,-0.778665294,-0.007786653,-0.011871241,-0.007787177,growth,growth,,,,,,,,,
1/2/15,1269.306566,-0.258187753,-0.002581878,-0.001476921,-0.002581435,growth,value,,,,,,,,,
1/5/15,1249.857956,-1.532223253,-0.015322233,-0.017751718,-0.015322495,growth,growth,,,,,,,,,
1/6/15,1240.133819,-0.77801931,-0.007780193,-0.008032057,-0.007780283,growth,growth,,,,,,,,,
1/7/15,1255.114656,1.208001652,0.012080017,0.006376499,0.012079927,growth,growth,,,,,,,,,
1/8/15,1278.505877,1.863671999,0.01863672,0.018505422,0.018636903,growth,growth,,,,,,,,,
1/9/15,1268.781515,-0.760603582,-0.007606036,-0.007307108,-0.007606036,growth,value,,,,,,,,,
1/12/15,1259.451223,-0.735374202,-0.007353742,-0.010643659,-0.00735392,growth,growth,,,,,,,,,
1/13/15,1258.136907,-0.104356243,-0.001043562,-0.004122292,-0.001043294,growth,growth,,,,,,,,,
1/14/15,1252.617906,-0.438664571,-0.004386646,-0.007168042,-0.004386914,growth,growth,,,,,,,,,
1/15/15,1239.476211,-1.049138415,-0.010491384,-0.008338288,-0.010490936,growth,value,,,,,,,,,
1/16/15,1257.397347,1.445863689,0.014458637,0.01445834,0.013994833,value,value,,,,,,,,,
1/20/15,1260.552584,0.250933934,0.002509339,-0.001819242,0.002509429,growth,growth,,,,,,,,,
1/21/15,1266.732129,0.490225085,0.004902251,0.007392484,0.004901893,growth,value,,,,,,,,,
1/22/15,1283.540131,1.326878933,0.013268789,0.013268787,0.015049606,value,growth,,,,,,,,,
1/23/15,1280.390203,-0.245409385,-0.002454094,-0.007142822,-0.002454093,growth,growth,,,,,,,,,
1/26/15,1281.157483,0.059925517,0.000599255,0.000599541,0.003485119,value,growth,,,,,,,,,
1/27/15,1258.517994,-1.767112128,-0.017671121,-0.008388072,-0.017671382,growth,value,,,,,,,,,
1/28/15,1245.562317,-1.029439142,-0.010294391,-0.017321335,-0.010294126,growth,growth,,,,,,,,,
1/29/15,1255.390833,0.789082669,0.007890827,0.007890632,0.011451996,value,growth,,,,,,,,,
1/30/15,1238.699183,-1.329597918,-0.013295979,-0.013624737,-0.013296156,growth,growth,,,,,,,,,
2/2/15,1258.234929,1.577117865,0.015771179,0.015771678,0.009580044,value,value,,,,,,,,,
2/3/15,1280.197335,1.745493216,0.017454932,0.017454835,0.009801743,value,value,,,,,,,,,
2/4/15,1276.760145,-0.268489067,-0.002684891,-0.005685274,-0.00268436,growth,growth,,,,,,,,,
2/5/15,1291.566301,1.159666209,0.011596662,0.013240935,0.011596303,growth,value,,,,,,,,,
2/6/15,1281.784052,-0.757394203,-0.007573942,-0.000395794,-0.007574293,growth,value,,,,,,,,,
2/9/15,1276.099173,-0.443513053,-0.004435131,-0.002773166,-0.004434602,growth,value,,,,,,,,,
2/10/15,1292.49148,1.284563741,0.012845637,0.006157191,0.012845635,growth,growth,,,,,,,,,
2/11/15,1296.722312,0.327339258,0.003273393,-0.000394528,0.003272954,growth,growth,,,,,,,,,
2/12/15,1308.37493,0.898620936,0.008986209,0.008986209,0.009277279,value,growth,,,,,,,,,
2/13/15,1314.982859,0.505048581,0.005050486,0.003914484,0.005050398,growth,growth,,,,,,,,,
2/17/15,1317.803363,0.214489753,0.002144898,0.002145083,0.001206125,value,value,,,,,,,,,
2/18/15,1322.169018,0.331282789,0.003312828,-0.004085929,0.003312483,growth,growth,,,,,,,,,
2/19/15,1321.375201,-0.060039028,-0.00060039,-0.001367999,-0.00060039,growth,growth,,,,,,,,,
2/20/15,1331.296218,0.75081001,0.0075081,0.001663264,0.007508359,growth,growth,,,,,,,,,
2/23/15,1334.471035,0.238475569,0.002384756,0.001659943,0.0023845,growth,growth,,,,,,,,,
2/24/15,1334.735414,0.019811525,0.000198115,0.00380181,0.00019871,growth,value,,,,,,,,,
2/25/15,1334.074239,-0.049535991,-0.00049536,-0.001359605,-0.000495615,growth,growth,,,,,,,,,
2/26/15,1336.322935,0.168558528,0.001685585,-0.001847604,0.001685585,growth,growth,,,,,,,,,
2/27/15,1331.561051,-0.356342326,-0.003563423,-0.001461423,-0.003563508,growth,value,,,,,,,,,
3/2/15,1342.275545,0.804656654,0.008046567,0.001853547,0.008046567,growth,growth,,,,,,,,,
3/3/15,1335.000019,-0.542029248,-0.005420292,-0.003018838,-0.005420039,growth,value,,,,,,,,,
3/4/15,1329.708924,-0.396336762,-0.003963368,-0.00517709,-0.003963706,growth,growth,,,,,,,,,
3/5/15,1332.619134,0.218860712,0.002188607,0.001865377,0.002188522,growth,growth,,,,,,,,,
3/6/15,1312.909176,-1.479039126,-0.014790391,-0.014211269,-0.014790139,growth,value,,,,,,,,,
3/9/15,1318.861446,0.453364967,0.00453365,0.005766532,0.004533736,growth,value,,,,,,,,,
3/10/15,1297.696949,-1.604755133,-0.016047551,-0.01611319,-0.016048236,growth,growth,,,,,,,,,
3/11/15,1292.669665,-0.387400435,-0.003874004,-0.002210625,-0.003873133,growth,value,,,,,,,,,
3/12/15,1310.762768,1.399669469,0.013996695,0.013996697,0.011154062,value,value,,,,,,,,,
3/13/15,1304.66041,-0.46555782,-0.004655578,-0.007646251,-0.004655838,growth,growth,,,,,,,,,
3/16/15,1322.038534,1.332003685,0.013320037,0.012708779,0.013320389,growth,growth,,,,,,,,,
3/17/15,1320.844461,-0.090320603,-0.000903206,-0.004742965,-0.000903378,growth,growth,,,,,,,,,
3/18/15,1338.679612,1.350283937,0.013502839,0.013502553,0.009641703,value,value,,,,,,,,,
3/19/15,1340.54382,0.139257255,0.001392573,-0.008228753,0.001392572,growth,growth,,,,,,,,,
3/20/15,1351.619056,0.826174843,0.008261748,0.010407719,0.008261577,growth,value,,,,,,,,,
3/23/15,1346.809432,-0.355841658,-0.003558417,-0.000884469,-0.003558332,growth,value,,,,,,,,,
3/24/15,1342.13379,-0.347164378,-0.003471644,-0.007476361,-0.003471898,growth,growth,,,,,,,,,
3/25/15,1315.280058,-2.000823785,-0.020008238,-0.009019775,-0.020007903,growth,value,,,,,,,,,
3/26/15,1312.608197,-0.203140081,-0.002031401,-0.003300519,-0.002031401,growth,growth,,,,,,,,,
3/27/15,1317.417592,0.366399922,0.003663999,-0.000602298,0.003664086,growth,growth,,,,,,,,,
3/30/15,1329.708814,0.932978464,0.009329785,0.016166147,0.009329696,growth,value,,,,,,,,,
3/31/15,1317.150429,-0.944446299,-0.009444463,-0.007707515,-0.009444291,growth,value,,,,,,,,,
4/1/15,1310.337252,-0.517266431,-0.005172664,-0.004879273,-0.00517301,growth,value,,,,,,,,,
4/2/15,1315.814727,0.418020229,0.004180202,0.005503618,0.004180377,growth,value,,,,,,,,,
4/6/15,1323.162572,0.558425574,0.005584256,0.006966187,0.005584255,growth,value,,,,,,,,,
4/7/15,1321.292087,-0.141364736,-0.001413647,0.001284887,-0.001413906,growth,value,,,,,,,,,
4/8/15,1327.036611,0.434765635,0.004347656,-0.004145133,0.004348348,growth,growth,,,,,,,,,
4/9/15,1331.445889,0.332264999,0.00332265,0.003964433,0.00332196,growth,value,,,,,,,,,
4/10/15,1344.459525,0.9774063,0.009774063,0.009774158,0.004214559,value,value,,,,,,,,,
4/13/15,1340.161132,-0.319711639,-0.003197116,-0.004106284,-0.003197457,growth,growth,,,,,,,,,
4/14/15,1337.474134,-0.200498133,-0.002004981,0.00186498,-0.002005067,growth,value,,,,,,,,,
4/15/15,1347.958867,0.783920473,0.007839205,0.007839393,0.005022224,value,value,,,,,,,,,
4/16/15,1347.01604,-0.069944774,-0.000699448,-0.002528139,-0.000699618,growth,growth,,,,,,,,,
4/17/15,1331.254389,-1.17011612,-0.011701161,-0.01111211,-0.011701332,growth,value,,,,,,,,,
4/20/15,1346.611659,1.153594007,0.01153594,0.007195902,0.011536288,growth,growth,,,,,,,,,
4/21/15,1348.497543,0.140046591,0.001400466,-0.0043065,0.001400637,growth,growth,,,,,,,,,
4/22/15,1356.71543,0.609410586,0.006094106,0.002850452,0.006094018,growth,growth,,,,,,,,,
4/23/15,1361.430369,0.347526044,0.00347526,0.006076928,0.003475005,growth,value,,,,,,,,,
4/24/15,1365.202942,0.277103631,0.002771036,-0.002922646,0.002770529,growth,growth,,,,,,,,,
4/27/15,1358.466558,-0.493434625,-0.004934346,-0.002833277,-0.004933506,growth,value,,,,,,,,,
4/28/15,1363.524287,0.372311574,0.003723116,0.003723488,0.001487271,value,value,,,,,,,,,
4/29/15,1355.693801,-0.574282815,-0.005742828,-0.002538257,-0.005743251,growth,value,,,,,,,,,
4/30/15,1335.981147,-1.454063906,-0.014540639,-0.004208215,-0.01454005,growth,value,,,,,,,,,
