Date,Investment_Value
2011-06-02,397.8814267384018
2011-06-03,393.369116781851
2011-06-06,389.4539304906334
2011-06-07,390.8474811118356
2011-06-08,387.9278133961028
2011-06-09,389.5867086348821
2011-06-10,383.74731272601065
2011-06-13,384.87527682001263
2011-06-14,388.92302958455895
2011-06-15,382.6191671997916
2011-06-16,382.28732767463
2011-06-17,384.8118344240829
2011-06-20,386.28663396538815
2011-06-21,391.5360250154884
2011-06-22,389.7334083476663
2011-06-23,388.5982692353121
2011-06-24,384.52525313198464
2011-06-27,388.8653875288359
2011-06-28,393.40555004316326
2011-06-29,397.1447213093096
2011-06-30,401.2176162018402
2011-07-01,406.6433981948064
2011-07-05,408.3805946428116
2011-07-06,409.3159054800248
2011-07-07,415.1290909756247
2011-07-08,412.25596066813296
2011-07-11,404.1712410166259
2011-07-12,403.0353071571392
2011-07-13,403.63678201306334
2011-07-14,401.2980500613039
2011-07-15,403.503023223576
2011-07-18,401.4316875551309
2011-07-19,406.4992078936459
2011-07-20,409.0023243019916
2011-07-21,413.3457140709826
2011-07-22,414.4147460633337
2011-07-25,412.2765304514911
2011-07-26,411.7420144553156
2011-07-27,402.58770779189166
2011-07-28,402.3204194683758
2011-07-29,399.6476878603576
2011-08-01,397.84359781562375
2011-08-02,388.0878166107188
2011-08-03,391.29524616748137
2011-08-04,373.0535004096547
2011-08-05,371.9175705228544
2011-08-08,350.26788347748607
2011-08-09,362.4291079668934
2011-08-10,351.6043250950655
2011-08-11,364.8346422276802
2011-08-12,369.3115851821448
2011-08-15,374.9243973725535
2011-08-16,371.04886830871374
2011-08-17,371.2493800394929
2011-08-18,354.67804983921394
2011-08-19,348.5975285707947
2011-08-22,350.7356835317812
2011-08-23,362.2286872123988
2011-08-24,366.7055391905791
2011-08-25,361.6272429963459
2011-08-26,367.1065323267091
2011-08-29,377.73080346775794
2011-08-30,379.60167010522855
2011-08-31,380.7377516191695
2011-09-01,376.7284874172874
2011-09-02,368.7102925932326
2011-09-06,367.0397557339724
2011-09-07,376.1271948283751
2011-09-08,373.5212701385218
2011-09-09,363.29774953017807
2011-09-12,365.7032231401086
2011-09-13,369.4452596693311
2011-09-14,374.99126494157485
2011-09-15,380.4703116685131
2011-09-16,382.0331993481045
2011-09-19,379.8253336418908
2011-09-20,378.88864501314646
2011-09-21,369.3880540754485
2011-09-22,358.01393466486905
2011-09-23,359.35197918900496
2011-09-26,364.3700619968446
2011-09-27,373.10354485548993
2011-09-28,365.7625755072846
2011-09-29,365.8300056816478
2011-09-30,358.5564056227724
2011-10-03,347.91558924058694
2011-10-04,354.7850344485165
2011-10-05,357.149012852171
2011-10-06,364.89277884673896
2011-10-07,363.09023635567024
2011-10-10,373.2373118699281
2011-10-11,374.18861440395057
2011-10-12,377.9099190491376
2011-10-13,376.9130895260589
2011-10-14,383.491815941614
2011-10-17,376.6472863424959
2011-10-18,387.4814116425218
2011-10-19,382.0173735930889
2011-10-20,382.4895853293564
2011-10-21,387.5389411073643
2011-10-24,393.345591436051
2011-10-25,385.0141820123735
2011-10-26,390.94725382134
2011-10-27,407.0420530320939
2011-10-28,408.0649701050657
2011-10-31,399.7454192514269
2011-11-01,389.4482800978462
2011-11-02,395.046854891599
2011-11-03,402.9620025283357
2011-11-04,401.0493684645254
2011-11-07,402.5521611940399
2011-11-08,409.3849659972861
2011-11-09,394.994092260568
2011-11-10,399.7172821297408
2011-11-11,405.73432967911305
2011-11-14,400.8817806795792
2011-11-15,403.5345252244302
2011-11-16,402.4435344987174
2011-11-17,390.3062780863768
2011-11-18,389.6244242940212
2011-11-21,382.3282928204898
2011-11-22,381.5101114210648
2011-11-23,373.3958293705382
2011-11-25,373.3958293705382
2011-11-28,381.88644055171056
2011-11-29,385.77537169579335
2011-11-30,402.3679310994468
2011-12-01,400.6826575562854
2011-12-02,400.7511342557369
2011-12-05,406.3717188240536
2011-12-06,406.3072164426891
2011-12-07,408.5037885173538
2011-12-08,400.817153154276
2011-12-09,405.9350970418765
2011-12-12,399.72722920349935
2011-12-13,395.5195045794069
2011-12-14,391.5877821959237
2011-12-15,393.39878270270486
2011-12-16,394.8247075925747
2011-12-19,391.89901223621536
2011-12-20,404.9775876481543
2011-12-21,405.503308531574
2011-12-22,412.4041091472144
2011-12-23,415.0330495740809
2011-12-27,416.0845249418971
2011-12-28,410.5639516513384
2011-12-29,414.57298499937934
2011-12-30,413.5827261016383
2012-01-03,418.1804793956924
2012-01-04,418.6374190675889
2012-01-05,419.682148255332
2012-01-06,419.3274778684187
2012-01-09,420.8960091873046
2012-01-10,423.4575420048859
2012-01-11,424.49842542692767
2012-01-12,425.6693735495543
2012-01-13,424.0980962105836
2012-01-17,426.85329709080617
2012-01-18,432.0355270625576
2012-01-19,434.6595598420565
2012-01-20,436.2339795097559
2012-01-23,436.6931181696657
2012-01-24,435.6841743249488
2012-01-25,438.0460244769887
2012-01-26,434.5034504972376
2012-01-27,435.2250263084287
2012-01-30,433.6540918162334
2012-01-31,433.6540918162334
2012-02-01,439.6479521580051
2012-02-02,439.7796516782003
2012-02-03,446.3660083272681
2012-02-06,446.0778551758728
2012-02-07,448.1858479151568
2012-02-08,448.9764209661632
2012-02-09,449.0421589255056
2012-02-10,445.6631322811423
2012-02-13,450.2897094453498
2012-02-14,450.7939425357824
2012-02-15,447.98365319976097
2012-02-16,453.4114946303018
2012-02-17,455.4633480994059
2012-02-21,457.3827813510571
2012-02-22,458.4768492017516
2012-02-23,460.4903265551597
2012-02-24,460.7585912081654
2012-02-27,462.30192780954144
2012-02-28,463.3086321769153
2012-02-29,461.6352222099644
2012-03-01,464.12505358898784
2012-03-02,463.1062039610142
2012-03-05,461.35931937175104
2012-03-06,455.536905346714
2012-03-07,459.7354792307598
2012-03-08,464.0015994997431
2012-03-09,468.4035049669456
2012-03-12,468.7714548455552
2012-03-13,474.879363259527
2012-03-14,476.0568161090655
2012-03-15,480.4660520448371
2012-03-16,480.7045165974835
2012-03-19,483.363000999413
2012-03-20,482.0260778619208
2012-03-21,481.2834093537707
2012-03-22,478.906756961692
2012-03-23,479.6494920380765
2012-03-26,484.0204126458051
2012-03-27,483.9462196244762
2012-03-28,481.3558981408778
2012-03-29,481.7261004225378
2012-03-30,483.2062130568005
2012-04-02,487.2476065168447
2012-04-03,485.6923123251802
2012-04-04,482.877840857368
2012-04-05,483.3224145049074
2012-04-09,478.8046235771943
2012-04-10,471.4724939397569
2012-04-11,476.0940701981021
2012-04-12,482.4261676784066
2012-04-13,479.1483501200378
2012-04-16,475.9450784909036
2012-04-17,483.0966470526788
2012-04-18,481.5321506677013
2012-04-19,477.8075916740353
2012-04-20,481.4329728795825
2012-04-23,477.46042543665743
2012-04-24,477.5353981751673
2012-04-25,481.9956543522976
2012-04-26,486.525833061098
2012-04-27,488.165603743501
2012-04-30,485.4823729898165
2012-05-01,492.46237798714407
2012-05-02,491.41155770193103
2012-05-03,488.1093688286962
2012-05-04,480.3044764110483
2012-05-07,480.0792790153119
2012-05-08,478.5785011498182
2012-05-09,475.2012801096348
2012-05-10,478.7249398693586
2012-05-11,479.329469556796
2012-05-14,474.0404950543437
2012-05-15,472.30261610635375
2012-05-16,473.8792366553337
2012-05-17,465.9028569643687
2012-05-18,461.952455345335
2012-05-21,464.03202511856585
2012-05-22,465.0360195148736
2012-05-23,466.31071423478494
2012-05-24,468.9089180263367
2012-05-25,470.6409804482182
2012-05-29,476.4148400908193
2012-05-30,472.153617748521
2012-05-31,469.7948272818725
2012-06-01,458.9896007459854
2012-06-04,459.5223089510652
2012-06-05,462.14188391020105
2012-06-06,473.7846243921801
2012-06-07,476.476946811599
2012-06-08,477.5684919103181
2012-06-11,477.7139498092758
2012-06-12,482.3653753294748
2012-06-13,483.9822903134073
2012-06-14,487.1807962712039
2012-06-15,494.42491232016977
2012-06-18,494.6482190201163
2012-06-19,500.3062887810996
2012-06-20,497.24289555482494
2012-06-21,487.8949510196944
2012-06-22,490.485790770484
2012-06-25,484.2871054995924
2012-06-26,488.0920133611522
2012-06-27,489.21126598469465
2012-06-28,486.3015262108314
2012-06-29,504.2822248712749
2012-07-02,503.3870567835783
2012-07-03,506.3714159152597
2012-07-05,506.6866508387405
2012-07-06,499.5934078924159
2012-07-09,500.22401840645625
2012-07-10,496.44098832406814
2012-07-11,496.6773793499091
2012-07-12,494.8016767792847
2012-07-13,503.2046299656236
2012-07-16,503.6549291480815
2012-07-17,506.9560351068724
2012-07-18,508.9816602812316
2012-07-19,512.1423881333567
2012-07-20,507.95431794857296
2012-07-23,503.2919270245346
2012-07-24,496.8122233662422
2012-07-25,500.1439945442936
2012-07-26,509.91199559948177
2012-07-27,519.0744812594867
2012-07-30,518.4373186723578
2012-07-31,516.7646602608992
2012-08-01,517.1430055277272
2012-08-02,514.1805159749846
2012-08-03,525.5508992128009
2012-08-06,527.9927897226719
2012-08-07,530.0531131253312
2012-08-08,530.8162473397543
2012-08-09,532.2663490443466
2012-08-10,532.9138165010356
2012-08-13,533.5269360014836
2012-08-14,534.2165839808367
2012-08-15,533.8335151358208
2012-08-16,537.2819876419449
2012-08-17,538.508149106388
2012-08-20,538.8913342560832
2012-08-21,535.9823039219534
2012-08-22,537.679493679862
2012-08-23,534.0431426642823
2012-08-24,537.19683772619
2012-08-27,538.043055433339
2012-08-28,536.7353033433097
2012-08-29,538.7353764636233
2012-08-30,534.5046770471622
2012-08-31,536.1198722835649
2012-09-04,536.581406666445
2012-09-05,535.6904974014558
2012-09-06,545.9170802693092
2012-09-07,549.3768580639395
2012-09-10,546.6114032988074
2012-09-11,547.5296012772884
2012-09-12,548.2943856925787
2012-09-13,557.9338970475286
2012-09-14,559.769983390841
2012-09-17,558.7909129793497
2012-09-18,560.0960610912847
2012-09-19,563.4191809077771
2012-09-20,561.8735474208771
2012-09-21,562.0833488296271
2012-09-24,560.7651843980118
2012-09-25,555.4925998663103
2012-09-26,553.0074341752019
2012-09-27,557.4340672243375
2012-09-28,554.4830305920768
2012-10-01,555.8808386673946
2012-10-02,556.8126977008159
2012-10-03,556.8126977008159
2012-10-04,563.7243792899432
2012-10-05,563.8019723796389
2012-10-08,564.4232247520437
2012-10-09,559.9968260051418
2012-10-10,555.8271896781181
2012-10-11,557.0692882991999
2012-10-12,555.3176856793878
2012-10-15,558.7499488253642
2012-10-16,563.7422495682432
2012-10-17,571.1526635006488
2012-10-18,568.2912795139947
2012-10-19,557.604101169736
2012-10-22,557.0147244085247
2012-10-23,550.7971120390783
2012-10-24,552.8956382836235
2012-10-25,550.8749220797304
2012-10-26,549.4758264215984
2012-10-31,551.4190061510299
2012-11-01,557.3255346814055
2012-11-02,556.3929084583424
2012-11-05,553.9059573046862
2012-11-06,560.2011843103631
2012-11-07,544.8903099425131
2012-11-08,538.4947205404599
2012-11-09,540.0095116378253
2012-11-12,539.5887093329327
2012-11-13,540.4460074610745
2012-11-14,530.3916648671682
2012-11-15,529.8869729928649
2012-11-16,532.9279721316675
2012-11-19,540.4925315037761
2012-11-20,543.2215920711976
2012-11-21,543.6896763862919
2012-11-23,549.0705481200512
2012-11-26,548.0660805916557
2012-11-27,545.8901060572913
2012-11-28,548.6849813317305
2012-11-29,551.32418238909
2012-11-30,550.8585259859952
2012-12-03,548.1082143625383
2012-12-04,546.9416050909635
2012-12-05,548.256896023115
2012-12-06,550.4233788711535
2012-12-07,553.6739397432658
2012-12-10,555.0667426432549
2012-12-11,558.2392078730729
2012-12-12,558.7035792707505
2012-12-13,556.7689708285073
2012-12-14,555.4535631614646
2012-12-17,562.7276255327602
2012-12-18,568.0669627269212
2012-12-19,564.1578223917192
2012-12-20,567.1628567501864
2012-12-21,560.5186626694089
2012-12-24,558.7268345033204
2012-12-26,556.422996215197
2012-12-27,555.8257829662083
2012-12-28,548.6888821200725
2012-12-31,556.9117986218574
2013-01-02,571.4958297230808
2013-01-03,573.1249112222773
2013-01-04,574.4436859582247
2013-01-07,573.161925003177
2013-01-08,570.5248036836583
2013-01-09,571.1451731622136
2013-01-10,577.2726510156325
2013-01-11,576.6520108528941
2013-01-14,574.6058760654142
2013-01-15,575.6118340997517
2013-01-16,577.7013808666887
2013-01-17,581.4161949809868
2013-01-18,583.5054716610014
2013-01-22,587.5295738852736
2013-01-23,587.2973762997166
2013-01-24,590.7799928284576
2013-01-25,592.4051444242806
2013-01-28,592.6372262582995
2013-01-29,596.2745254258738
2013-01-30,593.720814990899
2013-01-31,593.2564969874771
2013-02-01,599.2926310319626
2013-02-04,593.7981370183927
2013-02-05,598.983111418912
2013-02-06,598.1317588557157
2013-02-07,596.4778122881754
2013-02-08,598.0232070757929
2013-02-11,599.1822916935001
2013-02-12,601.036942662814
2013-02-13,601.1914359091828
2013-02-14,603.3550733712344
2013-02-15,600.4958695575762
2013-02-19,604.7461290204595
2013-02-20,597.7141642973121
2013-02-21,595.0930308922225
2013-02-22,597.0972800584236
2013-02-25,588.000111365378
2013-02-26,590.775533095902
2013-02-27,598.6393176866702
2013-02-28,597.4055492088934
2013-03-01,599.2561634880088
2013-03-04,600.9521050661905
2013-03-05,607.505207641764
2013-03-06,609.7408124210169
2013-03-07,610.7430715355422
2013-03-08,613.3641280655319
2013-03-11,615.8313575206862
2013-03-12,614.6751560186757
2013-03-13,616.4483186346745
2013-03-14,620.3027592669418
2013-03-15,619.2884307617373
2013-03-18,614.1766209960338
2013-03-19,611.824328153906
2013-03-20,616.777481769051
2013-03-21,612.3660061087783
2013-03-22,614.9199819433729
2013-03-25,613.5271451598229
2013-03-26,617.3195438382011
2013-03-27,616.777481769051
2013-03-28,619.2544042794735
2013-04-01,618.2482169281845
2013-04-02,619.8734812613679
2013-04-03,614.2236979915951
2013-04-04,616.4681545409564
2013-04-05,614.5331788654007
2013-04-08,618.8675627900735
2013-04-09,622.8144522310737
2013-04-10,628.7742925460691
2013-04-11,630.0898455368801
2013-04-12,628.2323457112022
2013-04-15,614.4557798383785
2013-04-16,620.8023464084904
2013-04-17,611.8243281539061
2013-04-18,610.0439968866835
2013-04-19,613.7592270066064
2013-04-22,615.5392509824065
2013-04-23,620.5698804474292
2013-04-24,623.8209852852133
2013-04-25,626.5294518824301
2013-04-26,626.3748458855247
2013-04-29,630.1672829753307
2013-04-30,630.2447204137808
2013-05-01,626.5294518824302
2013-05-02,629.625720254742
2013-05-03,636.359089902826
2013-05-06,637.3652004312594
2013-05-07,641.3125508093932
2013-05-08,644.33076716041
2013-05-09,642.39621401056
2013-05-10,642.4734209804433
2013-05-13,642.6282190344878
2013-05-14,650.2905690639775
2013-05-15,652.3027901208444
2013-05-16,651.5291839649001
2013-05-17,659.0363134146396
2013-05-20,659.3459863455842
2013-05-21,660.5073174537679
2013-05-22,654.8571500697171
2013-05-23,653.6962798986671
2013-05-24,652.5351792590502
2013-05-28,655.1668230006617
2013-05-29,654.8571500697171
2013-05-30,656.3276163488562
2013-05-31,650.9098381030111
2013-06-03,649.8264053704111
2013-06-04,646.9625261363051
2013-06-05,637.9843926474373
2013-06-06,642.7830939113879
2013-06-07,652.6899004902391
2013-06-10,653.4640444061727
2013-06-11,646.5754157669106
2013-06-12,641.8543439985491
2013-06-13,651.6063141119281
2013-06-14,647.813723376411
2013-06-17,651.9935781270339
2013-06-18,656.1725878262451
2013-06-19,648.6652279079389
2013-06-20,631.4045011020409
2013-06-21,632.8882182102442
2013-06-24,625.0429159814713
2013-06-25,632.4997853097418
2013-06-26,637.5487232183038
2013-06-27,642.1313577001381
2013-06-28,638.0922456953979
2013-07-01,642.2089982937074
2013-07-02,641.5874903240599
2013-07-03,641.3545685433521
2013-07-05,648.0346103927272
2013-07-08,652.7728326385749
2013-07-09,657.8215406144808
2013-07-10,657.1225453397016
2013-07-11,665.666766199035
2013-07-12,666.67640049231
2013-07-15,668.9286675037863
2013-07-16,665.899611335524
2013-07-17,667.3756256997455
2013-07-18,673.4341212573637
2013-07-19,675.1430574022928
2013-07-22,676.4632540698447
2013-07-23,677.2401198708493
2013-07-24,671.7249551797782
2013-07-25,673.1234822388678
2013-07-26,673.2010461882185
2013-07-29,672.0357474867114
2013-07-30,670.8707553620793
2013-07-31,676.4632540698448
2013-08-01,678.4827525890508
2013-08-02,679.3374122720622
2013-08-05,679.1044138471358
2013-08-06,674.9099056889289
2013-08-07,672.6572554563589
2013-08-08,675.6089009637082
2013-08-09,674.3660383128507
2013-08-12,671.1036771427871
2013-08-13,672.9682010517296
2013-08-14,670.5601163435837
2013-08-15,660.4427341945927
2013-08-16,658.8909685747827
2013-08-19,653.9246447762594
2013-08-20,656.1749576056582
2013-08-21,654.5451672564203
2013-08-22,657.338973245269
2013-08-23,659.7443401248067
2013-08-26,655.7869779157552
2013-08-27,644.0397058218513
2013-08-28,647.0566170046001
2013-08-29,647.134012843777
2013-08-30,644.4264560359632
2013-09-03,645.5866303510413
2013-09-04,650.769403794623
2013-09-05,652.7032311924403
2013-09-06,655.7971565780782
2013-09-09,658.814067760827
2013-09-10,665.0796960075676
2013-09-11,666.9363565479806
2013-09-12,663.8419731987973
2013-09-13,666.9363565479807
2013-09-16,669.4347107502525
2013-09-17,672.5975998839614
2013-09-18,679.7718746178177
2013-09-19,676.8405389290631
2013-09-20,671.7215484053357
2013-09-23,667.9988053637903
2013-09-24,665.8272877182752
2013-09-25,666.2148847405329
2013-09-26,668.6192302693495
2013-09-27,667.7605890022749
2013-09-30,663.5527968505868
2013-10-01,666.8353462815247
2013-10-02,666.9135880598426
2013-10-03,662.9278598231792
2013-10-04,666.6010044847002
2013-10-07,662.3022324271395
2013-10-08,655.5025616455616
2013-10-09,658.9413645102579
2013-10-10,670.4305559952311
2013-10-11,673.9479074687486
2013-10-14,677.464491866008
2013-10-15,673.1488783552257
2013-10-16,680.4232662585234
2013-10-17,685.4220886447812
2013-10-18,688.0763835039678
2013-10-21,689.1069553716419
2013-10-22,693.4070934902076
2013-10-23,690.145309283335
2013-10-24,693.5789004811105
2013-10-25,695.8964208727979
2013-10-28,697.1840737915288
2013-10-29,700.1026937731161
2013-10-30,697.613441349946
2013-10-31,696.6691025753406
2013-11-01,697.2701272058206
2013-11-04,699.6736260523795
2013-11-05,698.299994678777
2013-11-06,699.7592297101505
2013-11-07,689.887748715821
2013-11-08,696.4113171295661
2013-11-11,698.9009443498369
2013-11-12,698.7293622371943
2013-11-13,704.3088167545944
2013-11-14,709.7166141999318
2013-11-15,712.6349343438386
2013-11-18,708.0855721776552
2013-11-19,706.1113659300935
2013-11-20,703.3645529394092
2013-11-21,710.2315854161201
2013-11-22,713.8985260736494
2013-11-25,713.4688347245065
2013-11-26,716.9916735434882
2013-11-27,717.9365893547517
2013-11-29,718.5382472784075
2013-12-02,712.0267823323367
2013-12-03,708.3519911595663
2013-12-04,710.403327256071
2013-12-05,708.4373733132649
2013-12-06,716.3003681022424
2013-12-09,716.1295291600959
2013-12-10,715.7023198526049
2013-12-11,707.5828054287836
2013-12-12,705.360481120633
2013-12-13,704.3349250245054
2013-12-16,709.5483115630915
2013-12-17,707.753495101431
2013-12-18,717.4969124100168
2013-12-19,718.437086352446
2013-12-20,722.8237437682022
2013-12-23,727.7170218651689
2013-12-24,728.3179808700464
2013-12-26,731.580191146274
2013-12-27,731.0649874688438
2013-12-30,730.0348786529823
2013-12-31,734.5848369011616
2014-01-02,726.2577615462403
2014-01-03,728.1463942720944
2014-01-06,724.2833734755131
2014-01-07,729.0907479524041
2014-01-08,730.5501561453049
2014-01-09,729.6057278302304
2014-01-10,731.322849866339
2014-01-13,721.536440953282
2014-01-14,732.0953196830785
2014-01-15,735.1855721238607
2014-01-16,734.5848369011617
2014-01-17,732.3528842567566
2014-01-21,735.9587136534843
2014-01-22,738.1903677588298
2014-01-23,730.2066123224595
2014-01-24,717.4155570439633
2014-01-27,711.1486251046421
2014-01-28,713.3808762881068
2014-01-29,706.3416238015759
2014-01-30,716.9005025313724
2014-01-31,711.6639781562931
2014-02-03,694.4089429542219
2014-02-04,701.7057600144308
2014-02-05,701.6201539390878
2014-02-06,709.9470800244792
2014-02-07,722.1371761759816
2014-02-10,724.3689049160921
2014-02-11,731.7520743992932
2014-02-12,732.2670542771194
2014-02-13,737.4178979420909
2014-02-14,737.8471224750444
2014-02-18,741.0232048954645
2014-02-19,736.2159796881034
2014-02-20,740.5080757481084
2014-02-21,739.4779667229261
2014-02-24,745.3155994945291
2014-02-25,743.426817499145
2014-02-26,743.2552321746344
2014-02-27,747.8910959617797
2014-02-28,748.6632672394595
2014-03-03,742.5685177027678
2014-03-04,754.9304230830755
2014-03-05,756.0463620878957
2014-03-06,756.6470973105949
2014-03-07,754.58702852976
2014-03-10,755.0160291584187
2014-03-11,752.3548519810603
2014-03-12,752.3548519810603
2014-03-13,742.5685177027682
2014-03-14,739.4779667229263
2014-03-17,745.6589940478451
2014-03-18,753.4709402554103
2014-03-19,747.89109596178
2014-03-20,749.9512393773799
2014-03-21,746.2827167781343
2014-03-24,742.0628671705549
2014-03-25,744.129727714996
2014-03-26,738.1017016581271
2014-03-27,734.3987724322616
2014-03-28,737.0680847989944
2014-03-31,743.613105872342
2014-04-01,750.7607280375111
2014-04-02,753.086048772809
2014-04-03,751.191221361468
2014-04-04,738.8767090568733
2014-04-07,728.0260830310735
2014-04-08,732.1598041199557
2014-04-09,743.0103555109905
2014-04-10,724.4952615730728
2014-04-11,717.2614362544415
2014-04-14,721.9119284555076
2014-04-15,727.6814196867547
2014-04-16,736.293525208838
2014-04-17,737.9296685250275
2014-04-21,741.3740629252715
2014-04-22,745.4218047649861
2014-04-23,742.9240777227637
2014-04-24,744.301984752391
2014-04-25,736.2069488815514
2014-04-28,740.0825829534011
2014-04-29,743.5268280841152
2014-04-30,744.9910129019697
2014-05-01,745.9383519728754
2014-05-02,746.368919931597
2014-05-05,748.435855110803
2014-05-06,743.8714167936695
2014-05-07,743.6993090258047
2014-05-08,742.2351242079502
2014-05-09,745.5077840141537
2014-05-12,754.0333132089503
2014-05-13,753.947184690253
2014-05-14,750.2443300991522
2014-05-15,743.182463278856
2014-05-16,747.2299812142759
2014-05-19,751.2774991496958
2014-05-20,746.0243312220432
2014-05-21,752.8275885819529
2014-05-22,756.702924114743
2014-05-23,760.7505166849278
2014-05-27,765.4007103469343
2014-05-28,764.0225047782474
2014-05-29,768.845254016708
2014-05-30,770.4815466024273
2014-06-02,770.3089163912083
2014-06-03,770.567525851595
2014-06-04,772.1173913795574
2014-06-05,777.6290941328318
2014-06-06,780.470887441254
2014-06-09,781.7624420478894
2014-06-10,781.0735631678408
2014-06-11,778.9210219132918
2014-06-12,772.548183242574
2014-06-13,773.4955223134798
2014-06-16,775.0456117457369
2014-06-17,777.0265676757753
2014-06-18,783.1405729818116
2014-06-19,782.451544832233
2014-06-20,784.1282894605295
2014-06-23,782.9181613824027
2014-06-24,779.2017978988546
2014-06-25,785.1655634231425
2014-06-26,784.0418624027727
2014-06-27,786.3756915012696
2014-06-30,785.770702096971
2014-07-01,793.6361614309711
2014-07-02,793.5497343732142
2014-07-03,797.9580367621721
2014-07-07,794.7598624513411
2014-07-08,788.6228696377148
2014-07-09,792.7716669491072
2014-07-10,788.9685032339776
2014-07-11,790.4379124853753
2014-07-14,795.7969871444243
2014-07-15,793.0310973919077
2014-07-16,795.0189943550821
2014-07-17,786.116261058469
2014-07-18,794.5868590662974
2014-07-21,792.6850906218203
2014-07-22,796.8341118375074
2014-07-23,799.3407950515181
2014-07-24,798.8221580702117
2014-07-25,794.4141542203134
2014-07-28,794.7598624513412
2014-07-29,792.1667521795737
2014-07-30,792.7716669491073
2014-07-31,776.4356096072788
2014-08-01,774.6207160291482
2014-08-04,780.498203765209
2014-08-05,773.7565947211086
2014-08-06,772.9784526622366
2014-08-07,769.1751396775774
2014-08-08,777.5594598971787
2014-08-11,780.75748493848
2014-08-12,778.9424420908196
2014-08-13,785.0792110001512
2014-08-14,788.3635884644444
2014-08-15,790.6974921977061
2014-08-18,797.1798947033005
2014-08-19,803.1438094971184
2014-08-20,805.1317064602927
2014-08-21,805.3045605758066
2014-08-22,805.6502688068343
2014-08-25,809.2804291369202
2014-08-26,810.2313506765412
2014-08-27,808.4160839245859
2014-08-28,808.0705249630881
2014-08-29,809.6264359070077
2014-09-02,810.4044286963499
2014-09-03,808.5028841561675
2014-09-04,806.8605461544911
2014-09-05,810.6636352348557
2014-09-08,809.9720695032706
2014-09-09,804.2675851522534
2014-09-10,809.8858663498085
2014-09-11,807.8114676941123
2014-09-12,805.2182081528149
2014-09-15,802.1931118617924
2014-09-16,809.1077989257014
2014-09-17,812.9107387365364
2014-09-18,814.4667243152207
2014-09-19,815.6894656686161
2014-09-22,806.9300311206155
2014-09-23,804.5014905054576
2014-09-24,810.399129628042
2014-09-25,797.2161671990434
2014-09-26,804.761741930672
2014-09-29,802.8534802616485
2014-09-30,802.2466996229924
2014-10-01,790.7112996292136
2014-10-02,790.5380723398753
2014-10-03,799.3843071194574
2014-10-06,797.4764932590233
2014-10-07,785.2475870297716
2014-10-08,799.7313587762533
2014-10-09,784.4671312931875
2014-10-10,773.2790068604993
2014-10-13,758.6217092856194
2014-10-14,759.0552626349372
2014-10-15,755.7595406863787
2014-10-16,755.4127875686424
2014-10-17,765.2131531827362
2014-10-20,773.5392582857136
2014-10-21,789.497066639017
2014-10-22,783.5130004586757
2014-10-23,795.3082040690798
2014-10-24,801.3792197505326
2014-10-27,800.598465474889
2014-10-28,810.0521526060115
2014-10-29,808.9248691169263
2014-10-30,814.7354094688698
2014-10-31,824.275598292514
2014-11-03,824.8828267397596
2014-11-04,822.2809842004983
2014-11-05,826.0104834026693
2014-11-06,829.132455618535
2014-11-07,827.9183718978683
2014-11-10,831.2141684811917
2014-11-11,832.5152017029698
2014-11-12,833.468959363657
2014-11-13,833.9898353879106
2014-11-14,834.3362899665873
2014-11-17,833.0354806491041
2014-11-18,839.2800221589548
2014-11-19,837.7188867814922
2014-11-20,838.7595939432906
2014-11-21,842.5757441075132
2014-11-24,846.8253729862887
2014-11-25,847.0854751419735
2014-11-26,850.0345186075604
2014-11-28,849.5140157571313
2014-12-01,841.7082642350531
2014-12-02,845.9579677485935
2014-12-03,848.8204348868937
2014-12-04,849.1670387351003
2014-12-05,849.4273647950796
2014-12-08,843.7032515008932
2014-12-09,844.3101814090791
2014-12-10,830.6935163612328
2014-12-11,834.6833416233832
2014-12-12,822.541160990948
2014-12-15,818.4648340362758
2014-12-16,808.2309897076291
2014-12-17,824.1889473304623
2014-12-18,843.6163766345467
2014-12-19,849.5205836164427
2014-12-22,852.1336213704392
2014-12-23,850.217448416336
2014-12-24,851.7849277488154
2014-12-26,854.6588140061458
2014-12-29,856.1391199332193
2014-12-30,849.956226739178
2014-12-31,843.3376157876367
2015-01-02,841.1606689649647
2015-01-05,828.272066048741
2015-01-06,821.8277272732466
2015-01-07,831.7552705267341
2015-01-08,847.2564633883649
2015-01-09,840.8123485171652
2015-01-12,834.6291567840643
2015-01-13,833.7581690776539
2015-01-14,830.100543154084
2015-01-15,821.3922334200414
2015-01-16,832.8873306407731
2015-01-20,834.9775518666286
2015-01-21,839.0702984695794
2015-01-22,851.6980528824694
2015-01-23,849.6079062913789
2015-01-26,852.5688166845853
2015-01-27,837.5028191371002
2015-01-28,828.8815335389339
2015-01-29,838.3738068435108
2015-01-30,827.2268061662838
2015-02-02,835.1516747731462
2015-02-03,843.3376157876371
2015-02-04,841.0735701943241
2015-02-05,850.8270651760593
2015-02-06,844.3827264005649
2015-02-09,840.6380017063541
2015-02-10,851.436681935782
2015-02-11,854.2234694224712
2015-02-12,862.1481141250389
2015-02-13,866.5026048485022
2015-02-17,867.5476408266651
2015-02-18,870.4213031797007
2015-02-19,869.899009094914
2015-02-20,876.4303720062845
2015-02-23,878.5201454235507
2015-02-24,878.6944175995978
2015-02-25,878.2589983811575
